peak_utc,peak_counts,class_like
2083-04-06 06:10:41,17.0,B/A
2083-04-06 06:12:45,21.0,B/A
2083-04-06 06:14:49,17.0,B/A
2083-04-06 06:16:53,19.0,B/A
2083-04-06 06:18:58,18.0,B/A
2083-04-06 06:21:06,21.0,B/A
2083-04-06 06:23:06,21.0,B/A
2083-04-06 06:25:07,25.0,B/A
2083-04-06 06:27:09,22.0,B/A
2083-04-06 06:29:14,24.0,B/A
2083-04-06 06:31:19,30.0,B/A
2083-04-06 06:33:28,45.0,B/A
2083-04-06 06:35:49,43.0,B/A
2083-04-06 06:37:58,39.0,B/A
2083-04-06 06:39:59,44.0,B/A
2083-04-06 06:42:02,33.0,B/A
2083-04-06 06:44:09,34.0,B/A
2083-04-06 06:46:13,35.0,B/A
2083-04-06 06:48:27,33.0,B/A
2083-04-06 06:50:31,29.0,B/A
2083-04-06 06:54:05,27.0,B/A
2083-04-06 06:56:12,27.0,B/A
2083-04-06 06:58:37,25.0,B/A
2083-04-06 07:00:41,22.0,B/A
2083-04-06 07:02:53,25.0,B/A
2083-04-06 07:04:54,23.0,B/A
2083-04-06 07:07:13,21.0,B/A
2083-04-06 07:09:15,23.0,B/A
2083-04-06 07:11:31,23.0,B/A
2083-04-06 07:13:36,22.0,B/A
2083-04-06 07:15:39,23.0,B/A
2083-04-06 07:17:47,22.0,B/A
2083-04-06 07:20:03,21.0,B/A
2083-04-06 07:22:07,19.0,B/A
2083-04-06 07:24:10,20.0,B/A
2083-04-06 07:26:14,19.0,B/A
2083-04-06 07:28:16,19.0,B/A
2083-04-06 07:30:26,22.0,B/A
2083-04-06 07:32:30,22.0,B/A
2083-04-06 07:34:34,20.0,B/A
2083-04-06 07:36:45,19.0,B/A
2083-04-06 07:38:48,22.0,B/A
2083-04-06 07:40:56,23.0,B/A
2083-04-06 07:42:59,20.0,B/A
2083-04-06 07:45:07,20.0,B/A
2083-04-06 07:47:17,21.0,B/A
2083-04-06 07:49:19,22.0,B/A
2083-04-06 07:51:23,21.0,B/A
2083-04-06 07:53:43,29.0,B/A
2083-04-06 07:55:56,24.0,B/A
2083-04-06 07:58:00,23.0,B/A
2083-04-06 08:00:07,25.0,B/A
2083-04-06 08:02:13,26.0,B/A
2083-04-06 08:04:50,24.0,B/A
2083-04-06 08:06:54,24.0,B/A
2083-04-06 08:09:06,22.0,B/A
2083-04-06 08:11:10,21.0,B/A
2083-04-06 08:13:15,23.0,B/A
2083-04-06 08:15:22,26.0,B/A
2083-04-06 08:17:26,24.0,B/A
2083-04-06 08:19:30,25.0,B/A
2083-04-06 08:21:41,26.0,B/A
2083-04-06 08:23:45,23.0,B/A
2083-04-06 08:25:54,28.0,B/A
2083-04-06 08:28:08,26.0,B/A
2083-04-06 08:30:10,26.0,B/A
2083-04-06 08:32:17,28.0,B/A
2083-04-06 08:34:25,32.0,B/A
2083-04-06 08:36:31,68.0,B/A
2083-04-06 08:39:17,92.0,B/A
2083-04-06 08:42:27,116.0,B/A
2083-04-06 08:45:16,109.0,B/A
2083-04-06 08:48:22,94.0,B/A
2083-04-06 08:50:39,88.0,B/A
2083-04-06 08:52:42,81.0,B/A
2083-04-06 08:54:51,77.0,B/A
2083-04-06 08:57:02,68.0,B/A
2083-04-06 08:59:07,61.0,B/A
2083-04-06 09:01:30,66.0,B/A
2083-04-06 09:03:55,68.0,B/A
2083-04-06 09:06:06,78.0,B/A
2083-04-06 09:08:19,80.0,B/A
2083-04-06 09:10:45,74.0,B/A
2083-04-06 09:14:12,65.0,B/A
2083-04-06 09:20:54,52.0,B/A
2083-04-06 09:23:01,51.0,B/A
2083-04-06 09:25:04,47.0,B/A
2083-04-06 09:27:29,49.0,B/A
2083-04-06 09:31:02,40.0,B/A
2083-04-06 09:33:32,36.0,B/A
2083-04-06 09:35:36,35.0,B/A
2083-04-06 09:37:38,33.0,B/A
2083-04-06 09:40:10,32.0,B/A
2083-04-06 09:42:17,30.0,B/A
2083-04-06 09:44:31,28.0,B/A
2083-04-06 09:46:41,32.0,B/A
2083-04-06 09:48:46,28.0,B/A
2083-04-06 09:50:50,32.0,B/A
2083-04-06 09:52:52,28.0,B/A
2083-04-06 09:55:03,27.0,B/A
2083-04-06 09:57:13,25.0,B/A
2083-04-06 09:59:17,23.0,B/A
2083-04-06 10:01:18,25.0,B/A
2083-04-06 10:03:20,22.0,B/A
2083-04-06 10:05:29,26.0,B/A
2083-04-06 10:07:37,20.0,B/A
2083-04-06 10:10:00,21.0,B/A
2083-04-06 10:12:14,22.0,B/A
2083-04-06 10:14:16,19.0,B/A
2083-04-06 10:16:28,20.0,B/A
2083-04-06 10:18:31,21.0,B/A
2083-04-06 10:20:33,26.0,B/A
2083-04-06 10:22:36,23.0,B/A
2083-04-06 10:24:57,20.0,B/A
2083-04-06 10:27:01,19.0,B/A
2083-04-06 10:29:04,21.0,B/A
2083-04-06 10:31:06,19.0,B/A
2083-04-06 10:33:08,22.0,B/A
2083-04-06 10:35:14,21.0,B/A
2083-04-06 10:37:15,24.0,B/A
2083-04-06 10:39:20,21.0,B/A
2083-04-06 10:41:21,24.0,B/A
2083-04-06 10:43:23,27.0,B/A
2083-04-06 10:45:26,25.0,B/A
2083-04-06 10:47:28,23.0,B/A
2083-04-06 10:49:38,24.0,B/A
2083-04-06 10:51:44,28.0,B/A
2083-04-06 10:53:59,25.0,B/A
2083-04-06 10:56:05,26.0,B/A
2083-04-06 10:58:09,27.0,B/A
2083-04-06 11:00:27,25.0,B/A
2083-04-06 11:02:32,28.0,B/A
2083-04-06 11:04:34,48.0,B/A
2083-04-06 11:06:37,47.0,B/A
2083-04-06 11:08:43,37.0,B/A
2083-04-06 11:10:48,34.0,B/A
2083-04-06 11:14:05,32.0,B/A
2083-04-06 11:16:45,26.0,B/A
2083-04-06 11:18:52,27.0,B/A
2083-04-06 11:20:58,24.0,B/A
2083-04-06 11:23:21,26.0,B/A
2083-04-06 11:25:23,24.0,B/A
2083-04-06 11:27:38,22.0,B/A
2083-04-06 11:29:47,40.0,B/A
2083-04-06 11:31:59,49.0,B/A
2083-04-06 11:34:03,59.0,B/A
2083-04-06 11:36:31,67.0,B/A
2083-04-06 11:38:41,47.0,B/A
2083-04-06 11:41:07,37.0,B/A
2083-04-06 11:44:35,33.0,B/A
2083-04-06 11:46:37,23.0,B/A
2083-04-06 11:48:42,26.0,B/A
2083-04-06 11:51:01,27.0,B/A
2083-04-06 11:53:12,28.0,B/A
2083-04-06 11:55:22,24.0,B/A
2083-04-06 11:57:26,28.0,B/A
2083-04-06 11:59:37,30.0,B/A
2083-04-06 12:01:45,33.0,B/A
2083-04-06 12:03:46,27.0,B/A
2083-04-06 12:05:56,28.0,B/A
2083-04-06 12:08:10,26.0,B/A
2083-04-06 12:10:22,27.0,B/A
2083-04-06 12:12:27,29.0,B/A
2083-04-06 12:14:28,53.0,B/A
2083-04-06 12:16:38,44.0,B/A
2083-04-06 12:18:41,32.0,B/A
2083-04-06 12:20:50,26.0,B/A
2083-04-06 12:23:08,24.0,B/A
2083-04-06 12:25:11,26.0,B/A
2083-04-06 12:27:17,25.0,B/A
2083-04-06 12:29:33,44.0,B/A
2083-04-06 12:31:45,42.0,B/A
2083-04-06 12:33:53,40.0,B/A
2083-04-06 12:35:53,28.0,B/A
2083-04-06 12:37:58,30.0,B/A
2083-04-06 12:40:04,31.0,B/A
2083-04-06 12:42:14,25.0,B/A
2083-04-06 12:44:16,26.0,B/A
2083-04-06 12:46:18,22.0,B/A
2083-04-06 12:48:28,26.0,B/A
2083-04-06 12:50:30,30.0,B/A
2083-04-06 12:52:34,28.0,B/A
2083-04-06 12:54:35,28.0,B/A
2083-04-06 12:56:47,24.0,B/A
2083-04-06 12:58:48,26.0,B/A
2083-04-06 13:00:53,26.0,B/A
2083-04-06 13:02:54,31.0,B/A
2083-04-06 13:05:03,30.0,B/A
2083-04-06 13:07:06,33.0,B/A
2083-04-06 13:09:08,32.0,B/A
2083-04-06 13:11:15,27.0,B/A
2083-04-06 13:13:33,32.0,B/A
2083-04-06 13:15:36,28.0,B/A
2083-04-06 13:17:38,27.0,B/A
2083-04-06 13:19:41,30.0,B/A
2083-04-06 13:21:47,26.0,B/A
2083-04-06 13:23:57,30.0,B/A
2083-04-06 13:26:01,30.0,B/A
2083-04-06 13:28:10,30.0,B/A
2083-04-06 13:30:13,39.0,B/A
2083-04-06 13:32:18,50.0,B/A
2083-04-06 13:34:23,82.0,B/A
2083-04-06 13:36:34,283.0,B/A
2083-04-06 13:43:02,192.0,B/A
2083-04-06 13:47:22,102.0,B/A
2083-04-06 13:49:35,84.0,B/A
2083-04-06 13:51:35,61.0,B/A
2083-04-06 13:53:42,58.0,B/A
2083-04-06 13:55:48,53.0,B/A
2083-04-06 13:58:26,50.0,B/A
2083-04-06 14:01:47,49.0,B/A
2083-04-06 14:03:54,194.0,B/A
2083-04-06 14:08:02,143.0,B/A
2083-04-06 14:10:35,58.0,B/A
2083-04-06 14:13:08,55.0,B/A
2083-04-06 14:15:31,50.0,B/A
2083-04-06 14:17:56,57.0,B/A
2083-04-06 14:20:00,48.0,B/A
2083-04-06 14:22:28,46.0,B/A
2083-04-06 14:24:33,44.0,B/A
2083-04-06 14:26:35,45.0,B/A
2083-04-06 14:29:15,44.0,B/A
2083-04-06 14:31:18,42.0,B/A
2083-04-06 14:33:24,56.0,B/A
2083-04-06 14:35:26,54.0,B/A
2083-04-06 14:37:28,56.0,B/A
2083-04-06 14:39:48,52.0,B/A
2083-04-06 14:42:44,51.0,B/A
2083-04-06 14:44:56,59.0,B/A
2083-04-06 14:47:00,65.0,B/A
2083-04-06 14:49:03,59.0,B/A
2083-04-06 14:51:11,52.0,B/A
2083-04-06 14:54:14,46.0,B/A
2083-04-06 14:56:45,43.0,B/A
2083-04-06 14:59:00,44.0,B/A
2083-04-06 15:01:09,43.0,B/A
2083-04-06 15:03:41,42.0,B/A
2083-04-06 15:05:46,43.0,B/A
2083-04-06 15:08:04,43.0,B/A
2083-04-06 15:10:10,45.0,B/A
2083-04-06 15:12:21,42.0,B/A
2083-04-06 15:14:25,358.0,B/A
2083-04-06 15:18:26,208.0,B/A
2083-04-06 15:21:37,74.0,B/A
2083-04-06 15:23:56,57.0,B/A
2083-04-06 15:28:10,57.0,B/A
2083-04-06 15:30:30,52.0,B/A
2083-04-06 15:32:47,46.0,B/A
2083-04-06 15:34:56,46.0,B/A
2083-04-06 15:37:00,46.0,B/A
2083-04-06 15:39:15,49.0,B/A
2083-04-06 15:41:25,56.0,B/A
2083-04-06 15:43:29,53.0,B/A
2083-04-06 15:45:45,54.0,B/A
2083-04-06 15:48:07,54.0,B/A
2083-04-06 15:50:11,62.0,B/A
2083-04-06 15:52:18,66.0,B/A
2083-04-06 15:54:26,61.0,B/A
2083-04-06 15:56:57,68.0,B/A
2083-04-06 15:59:10,74.0,B/A
2083-04-06 16:01:15,82.0,B/A
2083-04-06 16:03:23,91.0,B/A
2083-04-06 16:05:29,98.0,B/A
2083-04-06 16:07:33,99.0,B/A
2083-04-06 16:09:50,96.0,B/A
2083-04-06 16:13:29,95.0,B/A
2083-04-06 16:18:44,75.0,B/A
2083-04-06 16:21:19,73.0,B/A
2083-04-06 16:27:36,59.0,B/A
2083-04-06 16:30:34,60.0,B/A
2083-04-06 16:34:21,163.0,B/A
2083-04-06 16:40:23,132.0,B/A
2083-04-06 16:42:48,83.0,B/A
2083-04-06 16:45:11,57.0,B/A
2083-04-06 16:47:58,48.0,B/A
2083-04-06 16:50:48,49.0,B/A
2083-04-06 16:53:03,55.0,B/A
2083-04-06 16:55:09,48.0,B/A
2083-04-06 16:57:39,47.0,B/A
2083-04-06 16:59:46,49.0,B/A
2083-04-06 17:01:49,44.0,B/A
2083-04-06 17:04:03,45.0,B/A
2083-04-06 17:06:41,42.0,B/A
2083-04-06 17:09:01,43.0,B/A
2083-04-06 17:11:11,40.0,B/A
2083-04-06 17:13:40,90.0,B/A
2083-04-06 17:16:02,100.0,B/A
2083-04-06 17:18:31,79.0,B/A
2083-04-06 17:20:42,47.0,B/A
2083-04-06 17:22:46,46.0,B/A
2083-04-06 17:24:48,55.0,B/A
2083-04-06 17:26:57,67.0,B/A
2083-04-06 17:29:01,59.0,B/A
2083-04-06 17:31:19,57.0,B/A
2083-04-06 17:33:25,50.0,B/A
2083-04-06 17:35:51,48.0,B/A
2083-04-06 17:38:40,54.0,B/A
2083-04-06 17:40:44,48.0,B/A
2083-04-06 17:43:07,46.0,B/A
2083-04-06 17:45:13,46.0,B/A
2083-04-06 17:47:22,53.0,B/A
2083-04-06 17:49:27,55.0,B/A
2083-04-06 17:51:39,58.0,B/A
2083-04-06 17:53:46,62.0,B/A
2083-04-06 17:55:49,65.0,B/A
2083-04-06 17:58:09,73.0,B/A
2083-04-06 18:00:15,86.0,B/A
2083-04-06 18:02:17,83.0,B/A
2083-04-06 18:04:55,73.0,B/A
2083-04-06 18:07:51,76.0,B/A
2083-04-06 18:11:55,77.0,B/A
2083-04-06 18:14:02,67.0,B/A
2083-04-06 18:16:45,65.0,B/A
2083-04-06 18:19:19,64.0,B/A
2083-04-06 18:21:31,64.0,B/A
2083-04-06 18:24:03,67.0,B/A
2083-04-06 18:26:04,82.0,B/A
2083-04-06 18:28:10,109.0,B/A
2083-04-06 18:30:11,187.0,B/A
2083-04-06 18:49:11,599.0,B/A
2083-04-06 19:09:13,307.0,B/A
2083-04-06 19:15:37,208.0,B/A
2083-04-06 19:19:17,179.0,B/A
2083-04-06 19:22:28,188.0,B/A
2083-04-06 19:25:44,179.0,B/A
2083-04-06 19:28:03,154.0,B/A
2083-04-06 19:30:10,137.0,B/A
2083-04-06 19:33:18,125.0,B/A
2083-04-06 19:40:11,97.0,B/A
2083-04-06 19:45:03,77.0,B/A
2083-04-06 19:47:58,71.0,B/A
2083-04-06 19:50:04,68.0,B/A
2083-04-06 19:53:44,60.0,B/A
2083-04-06 19:56:25,50.0,B/A
2083-04-06 20:00:13,42.0,B/A
2083-04-06 20:03:03,46.0,B/A
2083-04-06 20:06:48,41.0,B/A
2083-04-06 20:09:01,34.0,B/A
2083-04-06 20:11:05,34.0,B/A
2083-04-06 20:13:10,35.0,B/A
2083-04-06 20:15:25,32.0,B/A
2083-04-06 20:17:26,30.0,B/A
2083-04-06 20:19:41,33.0,B/A
2083-04-06 20:21:43,28.0,B/A
2083-04-06 20:23:59,25.0,B/A
2083-04-06 20:26:04,25.0,B/A
2083-04-06 20:28:19,26.0,B/A
2083-04-06 20:30:38,25.0,B/A
2083-04-06 20:32:45,25.0,B/A
2083-04-06 20:34:59,31.0,B/A
2083-04-06 20:37:09,38.0,B/A
2083-04-06 20:39:18,43.0,B/A
2083-04-06 20:41:19,39.0,B/A
2083-04-06 20:43:46,37.0,B/A
2083-04-06 20:45:53,29.0,B/A
2083-04-06 20:48:01,33.0,B/A
2083-04-06 20:50:06,29.0,B/A
2083-04-06 20:52:14,30.0,B/A
2083-04-06 20:54:18,31.0,B/A
2083-04-06 20:56:19,35.0,B/A
2083-04-06 20:58:35,32.0,B/A
2083-04-06 21:00:38,30.0,B/A
2083-04-06 21:02:57,27.0,B/A
2083-04-06 21:05:15,28.0,B/A
2083-04-06 21:07:26,27.0,B/A
2083-04-06 21:09:34,26.0,B/A
2083-04-06 21:11:39,25.0,B/A
2083-04-06 21:13:44,22.0,B/A
2083-04-06 21:15:45,22.0,B/A
2083-04-06 21:17:51,20.0,B/A
2083-04-06 21:19:53,19.0,B/A
2083-04-06 21:22:13,21.0,B/A
2083-04-06 21:24:14,26.0,B/A
2083-04-06 21:26:19,29.0,B/A
2083-04-06 21:28:23,24.0,B/A
2083-04-06 21:30:25,23.0,B/A
2083-04-06 21:32:28,24.0,B/A
2083-04-06 21:34:39,26.0,B/A
2083-04-06 21:36:44,23.0,B/A
2083-04-06 21:38:58,26.0,B/A
2083-04-06 21:41:00,24.0,B/A
2083-04-06 21:43:07,25.0,B/A
2083-04-06 21:45:17,29.0,B/A
2083-04-06 21:47:21,31.0,B/A
2083-04-06 21:49:22,26.0,B/A
2083-04-06 21:51:23,27.0,B/A
2083-04-06 21:53:27,35.0,B/A
2083-04-06 21:55:29,48.0,B/A
2083-04-06 21:57:49,60.0,B/A
2083-04-06 21:59:55,63.0,B/A
2083-04-06 22:02:14,54.0,B/A
2083-04-06 22:04:18,45.0,B/A
2083-04-06 22:06:27,41.0,B/A
2083-04-06 22:08:31,38.0,B/A
2083-04-06 22:10:36,38.0,B/A
2083-04-06 22:12:42,37.0,B/A
2083-04-06 22:14:51,42.0,B/A
2083-04-06 22:17:06,48.0,B/A
2083-04-06 22:19:11,50.0,B/A
2083-04-06 22:21:17,51.0,B/A
2083-04-06 22:23:32,54.0,B/A
2083-04-06 22:25:34,60.0,B/A
2083-04-06 22:27:44,62.0,B/A
2083-04-06 22:31:25,53.0,B/A
2083-04-06 22:33:51,47.0,B/A
2083-04-06 22:36:26,46.0,B/A
2083-04-06 22:39:43,44.0,B/A
2083-04-06 22:41:55,46.0,B/A
2083-04-06 22:44:25,42.0,B/A
2083-04-06 22:46:32,42.0,B/A
2083-04-06 22:48:55,41.0,B/A
2083-04-06 22:51:49,34.0,B/A
2083-04-06 22:54:12,33.0,B/A
2083-04-06 22:56:25,27.0,B/A
2083-04-06 22:58:26,30.0,B/A
2083-04-06 23:00:29,30.0,B/A
2083-04-06 23:02:40,29.0,B/A
2083-04-06 23:04:42,30.0,B/A
2083-04-06 23:06:44,29.0,B/A
2083-04-06 23:08:48,29.0,B/A
2083-04-06 23:10:54,32.0,B/A
2083-04-06 23:12:56,33.0,B/A
2083-04-06 23:14:57,32.0,B/A
2083-04-06 23:17:00,26.0,B/A
2083-04-06 23:19:25,25.0,B/A
2083-04-06 23:21:28,24.0,B/A
2083-04-06 23:23:31,29.0,B/A
2083-04-06 23:25:39,29.0,B/A
2083-04-06 23:27:43,41.0,B/A
2083-04-06 23:29:47,30.0,B/A
2083-04-06 23:31:52,27.0,B/A
2083-04-06 23:34:03,28.0,B/A
2083-04-06 23:36:11,29.0,B/A
2083-04-06 23:38:17,28.0,B/A
2083-04-06 23:40:36,28.0,B/A
2083-04-06 23:42:46,26.0,B/A
2083-04-06 23:45:08,27.0,B/A
2083-04-06 23:47:40,30.0,B/A
2083-04-06 23:49:42,49.0,B/A
2083-04-06 23:51:58,84.0,B/A
2083-04-06 23:55:05,76.0,B/A
2083-04-06 23:57:47,69.0,B/A
2083-04-06 23:59:59,55.0,B/A
2083-04-08 00:00:04,66.0,B/A
2083-04-08 00:02:08,54.0,B/A
2083-04-08 00:04:15,48.0,B/A
2083-04-08 00:08:07,42.0,B/A
2083-04-08 00:10:08,40.0,B/A
2083-04-08 00:12:22,32.0,B/A
2083-04-08 00:14:42,29.0,B/A
2083-04-08 00:16:48,28.0,B/A
2083-04-08 00:18:56,27.0,B/A
2083-04-08 00:21:07,26.0,B/A
2083-04-08 00:23:55,28.0,B/A
2083-04-08 00:26:03,26.0,B/A
2083-04-08 00:28:07,25.0,B/A
2083-04-08 00:30:22,28.0,B/A
2083-04-08 00:32:29,28.0,B/A
2083-04-08 00:34:34,32.0,B/A
2083-04-08 00:36:59,32.0,B/A
2083-04-08 00:39:02,32.0,B/A
2083-04-08 00:41:07,38.0,B/A
2083-04-08 00:43:14,46.0,B/A
2083-04-08 00:45:20,57.0,B/A
2083-04-08 00:47:40,61.0,B/A
2083-04-08 00:49:51,60.0,B/A
2083-04-08 00:52:00,54.0,B/A
2083-04-08 00:54:05,59.0,B/A
2083-04-08 00:57:04,44.0,B/A
2083-04-08 00:59:20,48.0,B/A
2083-04-08 01:01:21,85.0,B/A
2083-04-08 01:03:22,81.0,B/A
2083-04-08 01:05:29,82.0,B/A
2083-04-08 01:07:31,62.0,B/A
2083-04-08 01:09:38,60.0,B/A
2083-04-08 01:11:51,68.0,B/A
2083-04-08 01:13:56,76.0,B/A
2083-04-08 01:17:21,57.0,B/A
2083-04-08 01:19:30,50.0,B/A
2083-04-08 01:23:13,49.0,B/A
2083-04-08 01:25:33,52.0,B/A
2083-04-08 01:27:37,47.0,B/A
2083-04-08 01:29:57,51.0,B/A
2083-04-08 01:31:58,44.0,B/A
2083-04-08 01:34:05,40.0,B/A
2083-04-08 01:36:20,36.0,B/A
2083-04-08 01:38:37,37.0,B/A
2083-04-08 01:40:52,33.0,B/A
2083-04-08 01:42:55,40.0,B/A
2083-04-08 01:44:57,44.0,B/A
2083-04-08 01:47:03,42.0,B/A
2083-04-08 01:49:15,33.0,B/A
2083-04-08 01:51:21,37.0,B/A
2083-04-08 01:53:44,37.0,B/A
2083-04-08 01:55:48,42.0,B/A
2083-04-08 01:58:21,36.0,B/A
2083-04-08 02:00:25,32.0,B/A
2083-04-08 02:02:29,34.0,B/A
2083-04-08 02:04:31,32.0,B/A
2083-04-08 02:07:08,28.0,B/A
2083-04-08 02:09:30,28.0,B/A
2083-04-08 02:11:44,26.0,B/A
2083-04-08 02:13:46,23.0,B/A
2083-04-08 02:15:48,28.0,B/A
2083-04-08 02:17:52,33.0,B/A
2083-04-08 02:19:59,35.0,B/A
2083-04-08 02:22:08,33.0,B/A
2083-04-08 02:24:12,30.0,B/A
2083-04-08 02:26:18,28.0,B/A
2083-04-08 02:28:59,26.0,B/A
2083-04-08 02:31:06,29.0,B/A
2083-04-08 02:33:13,23.0,B/A
2083-04-08 02:35:17,23.0,B/A
2083-04-08 02:37:24,25.0,B/A
2083-04-08 02:39:29,27.0,B/A
2083-04-08 02:41:30,26.0,B/A
2083-04-08 02:43:32,24.0,B/A
2083-04-08 02:45:34,22.0,B/A
2083-04-08 02:47:51,25.0,B/A
2083-04-08 02:49:54,23.0,B/A
2083-04-08 02:52:02,24.0,B/A
2083-04-08 02:54:03,24.0,B/A
2083-04-08 02:56:06,21.0,B/A
2083-04-08 02:58:14,21.0,B/A
2083-04-08 03:00:18,22.0,B/A
2083-04-08 03:02:19,21.0,B/A
2083-04-08 03:04:23,22.0,B/A
2083-04-08 03:06:29,22.0,B/A
2083-04-08 03:08:29,23.0,B/A
2083-04-08 03:10:36,25.0,B/A
2083-04-08 03:12:40,27.0,B/A
2083-04-08 03:14:45,24.0,B/A
2083-04-08 03:17:12,24.0,B/A
2083-04-08 03:19:14,26.0,B/A
2083-04-08 03:21:15,27.0,B/A
2083-04-08 03:23:25,25.0,B/A
2083-04-08 03:25:27,23.0,B/A
2083-04-08 03:27:32,28.0,B/A
2083-04-08 03:29:41,30.0,B/A
2083-04-08 03:31:46,29.0,B/A
2083-04-08 03:33:50,29.0,B/A
2083-04-08 03:35:57,27.0,B/A
2083-04-08 03:38:05,32.0,B/A
2083-04-08 03:40:07,43.0,B/A
2083-04-08 03:42:19,58.0,B/A
2083-04-08 03:44:33,52.0,B/A
2083-04-08 03:46:40,42.0,B/A
2083-04-08 03:48:54,44.0,B/A
2083-04-08 03:51:25,30.0,B/A
2083-04-08 03:53:36,27.0,B/A
2083-04-08 03:55:40,25.0,B/A
2083-04-08 03:57:43,26.0,B/A
2083-04-08 04:00:00,24.0,B/A
2083-04-08 04:02:05,24.0,B/A
2083-04-08 04:04:07,26.0,B/A
2083-04-08 04:06:10,153.0,B/A
2083-04-08 04:09:35,108.0,B/A
2083-04-08 04:12:06,38.0,B/A
2083-04-08 04:14:08,31.0,B/A
2083-04-08 04:16:13,33.0,B/A
2083-04-08 04:18:23,32.0,B/A
2083-04-08 04:20:34,28.0,B/A
2083-04-08 04:22:37,28.0,B/A
2083-04-08 04:24:43,26.0,B/A
2083-04-08 04:27:04,28.0,B/A
2083-04-08 04:29:10,24.0,B/A
2083-04-08 04:31:14,24.0,B/A
2083-04-08 04:33:22,31.0,B/A
2083-04-08 04:35:24,26.0,B/A
2083-04-08 04:37:31,30.0,B/A
2083-04-08 04:39:36,36.0,B/A
2083-04-08 04:41:43,50.0,B/A
2083-04-08 04:43:46,154.0,B/A
2083-04-08 04:50:20,131.0,B/A
2083-04-08 04:54:27,90.0,B/A
2083-04-08 04:56:58,70.0,B/A
2083-04-08 04:59:03,68.0,B/A
2083-04-08 05:01:12,60.0,B/A
2083-04-08 05:03:20,51.0,B/A
2083-04-08 05:05:35,57.0,B/A
2083-04-08 05:07:39,55.0,B/A
2083-04-08 05:10:53,51.0,B/A
2083-04-08 05:13:45,46.0,B/A
2083-04-08 05:15:53,40.0,B/A
2083-04-08 05:17:55,33.0,B/A
2083-04-08 05:20:19,31.0,B/A
2083-04-08 05:22:37,31.0,B/A
2083-04-08 05:24:42,26.0,B/A
2083-04-08 05:26:49,29.0,B/A
2083-04-08 05:28:53,27.0,B/A
2083-04-08 05:31:11,23.0,B/A
2083-04-08 05:33:18,27.0,B/A
2083-04-08 05:35:30,29.0,B/A
2083-04-08 05:37:34,28.0,B/A
2083-04-08 05:39:45,26.0,B/A
2083-04-08 05:41:47,28.0,B/A
2083-04-08 05:43:55,29.0,B/A
2083-04-08 05:45:58,31.0,B/A
2083-04-08 05:48:18,31.0,B/A
2083-04-08 05:50:24,22.0,B/A
2083-04-08 05:52:26,27.0,B/A
2083-04-08 05:54:31,28.0,B/A
2083-04-08 05:56:43,31.0,B/A
2083-04-08 05:58:47,33.0,B/A
2083-04-08 06:00:51,42.0,B/A
2083-04-08 06:02:58,36.0,B/A
2083-04-08 06:05:16,36.0,B/A
2083-04-08 06:07:40,30.0,B/A
2083-04-08 06:09:41,28.0,B/A
2083-04-08 06:11:49,28.0,B/A
2083-04-08 06:13:54,29.0,B/A
2083-04-08 06:16:22,27.0,B/A
2083-04-08 06:19:05,33.0,B/A
2083-04-08 06:21:07,34.0,B/A
2083-04-08 06:23:12,31.0,B/A
2083-04-08 06:25:18,34.0,B/A
2083-04-08 06:27:21,47.0,B/A
2083-04-08 06:29:22,55.0,B/A
2083-04-08 06:31:27,47.0,B/A
2083-04-08 06:33:39,33.0,B/A
2083-04-08 06:36:04,28.0,B/A
2083-04-08 06:38:27,26.0,B/A
2083-04-08 06:40:32,23.0,B/A
2083-04-08 06:42:39,23.0,B/A
2083-04-08 06:44:40,23.0,B/A
2083-04-08 06:46:42,23.0,B/A
2083-04-08 06:49:00,20.0,B/A
2083-04-08 06:51:04,23.0,B/A
2083-04-08 06:53:11,23.0,B/A
2083-04-08 06:55:14,24.0,B/A
2083-04-08 06:57:15,31.0,B/A
2083-04-08 06:59:20,31.0,B/A
2083-04-08 07:01:24,32.0,B/A
2083-04-08 07:03:25,34.0,B/A
2083-04-08 07:05:46,34.0,B/A
2083-04-08 07:07:49,50.0,B/A
2083-04-08 07:09:55,47.0,B/A
2083-04-08 07:11:59,40.0,B/A
2083-04-08 07:14:17,40.0,B/A
2083-04-08 07:16:22,40.0,B/A
2083-04-08 07:18:44,38.0,B/A
2083-04-08 07:21:03,34.0,B/A
2083-04-08 07:23:13,31.0,B/A
2083-04-08 07:25:50,31.0,B/A
2083-04-08 07:27:58,27.0,B/A
2083-04-08 07:30:15,28.0,B/A
2083-04-08 07:32:17,31.0,B/A
2083-04-08 07:34:22,42.0,B/A
2083-04-08 07:36:23,49.0,B/A
2083-04-08 07:38:31,72.0,B/A
2083-04-08 07:41:02,1344.0,B/A
2083-04-08 08:13:48,763.0,B/A
2083-04-08 08:23:02,278.0,B/A
2083-04-08 08:29:36,145.0,B/A
2083-04-08 08:33:14,118.0,B/A
2083-04-08 08:35:37,117.0,B/A
2083-04-08 08:37:45,100.0,B/A
2083-04-08 08:39:51,86.0,B/A
2083-04-08 08:43:00,75.0,B/A
2083-04-08 08:45:11,76.0,B/A
2083-04-08 08:47:41,67.0,B/A
2083-04-08 08:50:19,58.0,B/A
2083-04-08 08:53:21,61.0,B/A
2083-04-08 08:55:24,62.0,B/A
2083-04-08 08:58:37,49.0,B/A
